State,District,Rainfall
Uttar Pradesh,Meerut,56.9
Uttar Pradesh,Meerut,42.8
Uttar Pradesh,Meerut,119.8
Uttar Pradesh,Meerut,107.8
Uttar Pradesh,Meerut,109.0
Uttar Pradesh,Meerut,69.5
Uttar Pradesh,Meerut,74.0
Uttar Pradesh,Meerut,102.9
Uttar Pradesh,Meerut,49.7
Uttar Pradesh,Meerut,64.0
Uttar Pradesh,Meerut,127.6
Uttar Pradesh,Meerut,103.5
Uttar Pradesh,Meerut,138.1
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,152.0
Uttar Pradesh,Meerut,127.6
Uttar Pradesh,Meerut,128.4
Uttar Pradesh,Meerut,13.3
Uttar Pradesh,Meerut,61.0
Uttar Pradesh,Meerut,66.8
Uttar Pradesh,Meerut,93.5
Uttar Pradesh,Meerut,165.9
Uttar Pradesh,Meerut,95.2
Uttar Pradesh,Meerut,138.7
Uttar Pradesh,Meerut,148.6
Uttar Pradesh,Meerut,117.0
Uttar Pradesh,Meerut,96.0
Uttar Pradesh,Meerut,141.6
Uttar Pradesh,Meerut,14.9
Uttar Pradesh,Meerut,114.3
Uttar Pradesh,Meerut,154.8
Uttar Pradesh,Meerut,92.4
Uttar Pradesh,Meerut,112.2
Uttar Pradesh,Meerut,131.7
Uttar Pradesh,Meerut,68.7
Uttar Pradesh,Meerut,221.1
Uttar Pradesh,Meerut,31.2
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,116.7
Uttar Pradesh,Meerut,57.1
Uttar Pradesh,Meerut,92.7
Uttar Pradesh,Meerut,96.9
Uttar Pradesh,Meerut,104.5
Uttar Pradesh,Meerut,25.2
Uttar Pradesh,Meerut,50.7
Uttar Pradesh,Meerut,135.4
Uttar Pradesh,Meerut,59.6
Uttar Pradesh,Meerut,78.5
Uttar Pradesh,Meerut,57.5
Uttar Pradesh,Meerut,104.8
Uttar Pradesh,Meerut,63.7
Uttar Pradesh,Meerut,155.6
Uttar Pradesh,Meerut,47.1
Uttar Pradesh,Meerut,17.7
Uttar Pradesh,Meerut,28.0
Uttar Pradesh,Meerut,133.7
Uttar Pradesh,Meerut,27.5
Uttar Pradesh,Meerut,20.7
Uttar Pradesh,Meerut,116.4
Uttar Pradesh,Meerut,163.0
Uttar Pradesh,Meerut,178.5
Uttar Pradesh,Meerut,76.3
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,73.5
Uttar Pradesh,Meerut,137.1
Uttar Pradesh,Meerut,34.8
Uttar Pradesh,Meerut,56.7
Uttar Pradesh,Meerut,96.4
Uttar Pradesh,Meerut,136.1
Uttar Pradesh,Meerut,38.7
Uttar Pradesh,Meerut,131.0
Uttar Pradesh,Meerut,114.5
Uttar Pradesh,Meerut,71.1
Uttar Pradesh,Meerut,117.4
Uttar Pradesh,Meerut,128.0
Uttar Pradesh,Meerut,157.2
Uttar Pradesh,Meerut,150.8
Uttar Pradesh,Meerut,31.5
Uttar Pradesh,Meerut,104.3
Uttar Pradesh,Meerut,80.8
Uttar Pradesh,Meerut,99.3
Uttar Pradesh,Meerut,84.8
Uttar Pradesh,Meerut,90.0
Uttar Pradesh,Meerut,82.2
Uttar Pradesh,Meerut,54.6
Uttar Pradesh,Meerut,93.7
Uttar Pradesh,Meerut,124.2
Uttar Pradesh,Meerut,74.3
Uttar Pradesh,Meerut,59.4
Uttar Pradesh,Meerut,92.3
Uttar Pradesh,Meerut,99.6
Uttar Pradesh,Meerut,51.7
Uttar Pradesh,Meerut,64.6
Uttar Pradesh,Meerut,32.0
Uttar Pradesh,Meerut,97.8
Uttar Pradesh,Meerut,68.0
Uttar Pradesh,Meerut,144.7
Uttar Pradesh,Meerut,106.4
Uttar Pradesh,Meerut,113.9
Uttar Pradesh,Meerut,90.0
Uttar Pradesh,Meerut,122.6
Uttar Pradesh,Meerut,10.0
Uttar Pradesh,Meerut,82.1
Uttar Pradesh,Meerut,68.9
Uttar Pradesh,Meerut,134.5
Uttar Pradesh,Meerut,25.5
Uttar Pradesh,Meerut,93.1
Uttar Pradesh,Meerut,141.0
Uttar Pradesh,Meerut,78.8
Uttar Pradesh,Varanasi,78.6
Uttar Pradesh,Varanasi,95.7
Uttar Pradesh,Varanasi,73.6
Uttar Pradesh,Varanasi,101.5
Uttar Pradesh,Varanasi,133.2
Uttar Pradesh,Varanasi,97.8
Uttar Pradesh,Varanasi,82.2
Uttar Pradesh,Varanasi,118.9
Uttar Pradesh,Varanasi,152.0
Uttar Pradesh,Varanasi,54.1
Uttar Pradesh,Varanasi,168.7
Uttar Pradesh,Varanasi,57.2
Uttar Pradesh,Varanasi,100.1
Uttar Pradesh,Varanasi,97.9
Uttar Pradesh,Varanasi,100.6
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,27.3
Uttar Pradesh,Varanasi,65.2
Uttar Pradesh,Varanasi,53.5
Uttar Pradesh,Varanasi,106.2
Uttar Pradesh,Varanasi,136.7
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,30.8
Uttar Pradesh,Varanasi,58.5
Uttar Pradesh,Varanasi,31.8
Uttar Pradesh,Varanasi,67.3
Uttar Pradesh,Varanasi,43.6
Uttar Pradesh,Varanasi,104.3
Uttar Pradesh,Varanasi,204.4
Uttar Pradesh,Varanasi,43.7
Uttar Pradesh,Varanasi,138.7
Uttar Pradesh,Varanasi,200.8
Uttar Pradesh,Varanasi,52.0
Uttar Pradesh,Varanasi,179.3
Uttar Pradesh,Varanasi,42.6
Uttar Pradesh,Varanasi,137.7
Uttar Pradesh,Varanasi,45.9
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,128.6
Uttar Pradesh,Varanasi,105.2
Uttar Pradesh,Varanasi,78.1
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,140.9
Uttar Pradesh,Varanasi,130.5
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,91.5
Uttar Pradesh,Varanasi,106.1
Uttar Pradesh,Varanasi,30.1
Uttar Pradesh,Varanasi,126.5
Uttar Pradesh,Varanasi,193.7
Uttar Pradesh,Varanasi,129.7
Uttar Pradesh,Varanasi,160.2
Uttar Pradesh,Varanasi,121.8
Uttar Pradesh,Varanasi,30.3
Uttar Pradesh,Varanasi,119.0
Uttar Pradesh,Varanasi,22.1
Uttar Pradesh,Varanasi,57.5
Uttar Pradesh,Varanasi,69.2
Uttar Pradesh,Varanasi,64.1
Uttar Pradesh,Varanasi,44.5
Uttar Pradesh,Varanasi,68.8
Uttar Pradesh,Varanasi,74.6
Uttar Pradesh,Varanasi,138.1
Uttar Pradesh,Varanasi,99.3
Uttar Pradesh,Varanasi,124.8
Uttar Pradesh,Varanasi,69.5
Uttar Pradesh,Varanasi,123.5
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,22.5
Uttar Pradesh,Varanasi,125.4
Uttar Pradesh,Varanasi,53.3
Uttar Pradesh,Varanasi,84.9
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,62.8
Uttar Pradesh,Varanasi,23.8
Uttar Pradesh,Varanasi,49.4
Uttar Pradesh,Varanasi,85.5
Uttar Pradesh,Varanasi,84.6
Uttar Pradesh,Varanasi,69.1
Uttar Pradesh,Varanasi,120.7
Uttar Pradesh,Varanasi,60.2
Uttar Pradesh,Varanasi,68.1
Uttar Pradesh,Varanasi,26.2
Uttar Pradesh,Varanasi,134.6
Uttar Pradesh,Varanasi,43.4
Uttar Pradesh,Varanasi,16.5
Uttar Pradesh,Varanasi,25.3
Uttar Pradesh,Varanasi,88.8
Uttar Pradesh,Varanasi,75.7
Uttar Pradesh,Varanasi,69.9
Uttar Pradesh,Varanasi,125.2
Uttar Pradesh,Varanasi,35.7
Uttar Pradesh,Varanasi,102.3
Uttar Pradesh,Varanasi,84.3
Uttar Pradesh,Varanasi,98.3
Uttar Pradesh,Varanasi,85.1
Uttar Pradesh,Varanasi,46.3
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,116.5
Uttar Pradesh,Varanasi,79.6
Uttar Pradesh,Varanasi,85.5
Uttar Pradesh,Varanasi,78.6
Uttar Pradesh,Varanasi,13.3
Uttar Pradesh,Varanasi,90.2
Uttar Pradesh,Varanasi,81.3
Uttar Pradesh,Varanasi,76.8
Uttar Pradesh,Varanasi,157.2
Uttar Pradesh,Varanasi,85.5
Uttar Pradesh,Varanasi,74.4
Uttar Pradesh,Varanasi,73.2
Uttar Pradesh,Varanasi,31.8
Uttar Pradesh,Varanasi,86.3
Uttar Pradesh,Varanasi,92.2
Uttar Pradesh,Varanasi,50.2
Uttar Pradesh,Varanasi,113.5
Uttar Pradesh,Varanasi,101.9
Uttar Pradesh,Varanasi,74.8
Uttar Pradesh,Varanasi,117.3
Uttar Pradesh,Varanasi,62.7
Uttar Pradesh,Varanasi,115.9
Uttar Pradesh,Varanasi,58.0
Uttar Pradesh,Varanasi,151.1
Uttar Pradesh,Varanasi,53.7
Uttar Pradesh,Varanasi,72.9
Uttar Pradesh,Varanasi,41.0
Uttar Pradesh,Varanasi,104.7
Uttar Pradesh,Varanasi,28.8
Uttar Pradesh,Varanasi,74.7
Uttar Pradesh,Varanasi,17.8
Uttar Pradesh,Varanasi,104.2
Uttar Pradesh,Varanasi,106.6
Uttar Pradesh,Varanasi,85.6
Uttar Pradesh,Varanasi,56.2
Uttar Pradesh,Varanasi,111.2
Uttar Pradesh,Varanasi,37.6
Uttar Pradesh,Varanasi,46.5
Uttar Pradesh,Varanasi,111.1
Uttar Pradesh,Varanasi,104.5
Uttar Pradesh,Varanasi,104.7
Uttar Pradesh,Varanasi,183.4
Uttar Pradesh,Varanasi,87.7
Uttar Pradesh,Varanasi,62.0
Uttar Pradesh,Varanasi,73.6
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,97.4
Uttar Pradesh,Varanasi,143.6
Uttar Pradesh,Varanasi,64.4
Uttar Pradesh,Varanasi,139.0
Uttar Pradesh,Varanasi,36.4
Uttar Pradesh,Varanasi,45.0
Uttar Pradesh,Varanasi,44.8
Uttar Pradesh,Varanasi,14.1
Uttar Pradesh,Varanasi,145.6
Uttar Pradesh,Varanasi,103.2
Uttar Pradesh,Varanasi,107.9
Uttar Pradesh,Varanasi,47.4
Uttar Pradesh,Varanasi,115.9
Uttar Pradesh,Varanasi,57.2
Uttar Pradesh,Varanasi,59.2
Uttar Pradesh,Varanasi,128.3
Uttar Pradesh,Varanasi,41.9
Uttar Pradesh,Varanasi,35.1
Uttar Pradesh,Varanasi,29.7
Uttar Pradesh,Varanasi,73.4
Uttar Pradesh,Varanasi,172.8
Uttar Pradesh,Varanasi,68.3
Uttar Pradesh,Varanasi,21.5
Uttar Pradesh,Varanasi,51.9
Uttar Pradesh,Varanasi,59.1
Uttar Pradesh,Varanasi,82.1
Uttar Pradesh,Varanasi,96.3
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,24.9
Uttar Pradesh,Varanasi,21.5
Uttar Pradesh,Varanasi,125.9
Uttar Pradesh,Varanasi,34.3
Uttar Pradesh,Varanasi,92.6
Uttar Pradesh,Varanasi,101.0
Uttar Pradesh,Varanasi,57.3
Uttar Pradesh,Varanasi,10.0
Uttar Pradesh,Varanasi,132.7
Uttar Pradesh,Varanasi,139.0
Uttar Pradesh,Varanasi,79.1
Uttar Pradesh,Varanasi,49.2
Uttar Pradesh,Varanasi,160.8
Uttar Pradesh,Varanasi,47.8
Uttar Pradesh,Varanasi,115.8
Uttar Pradesh,Varanasi,12.7
Uttar Pradesh,Varanasi,100.6
Uttar Pradesh,Varanasi,21.5
Uttar Pradesh,Varanasi,97.0
Uttar Pradesh,Varanasi,80.2
Uttar Pradesh,Varanasi,63.5
Uttar Pradesh,Varanasi,62.3
Uttar Pradesh,Varanasi,128.8
Uttar Pradesh,Varanasi,76.2
Uttar Pradesh,Varanasi,97.8
Uttar Pradesh,Varanasi,208.1
Uttar Pradesh,Varanasi,23.7
Uttar Pradesh,Varanasi,45.3
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,165.7
Uttar Pradesh,Bareilly,61.1
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,67.3
Uttar Pradesh,Bareilly,57.8
Uttar Pradesh,Bareilly,32.8
Uttar Pradesh,Bareilly,60.1
Uttar Pradesh,Bareilly,87.1
Uttar Pradesh,Bareilly,61.5
Uttar Pradesh,Bareilly,118.3
Uttar Pradesh,Bareilly,77.2
Uttar Pradesh,Bareilly,80.6
Uttar Pradesh,Bareilly,71.3
Uttar Pradesh,Bareilly,24.5
Uttar Pradesh,Bareilly,26.3
Uttar Pradesh,Bareilly,85.4
Uttar Pradesh,Bareilly,45.9
Uttar Pradesh,Bareilly,106.9
Uttar Pradesh,Bareilly,64.9
Uttar Pradesh,Bareilly,45.2
Uttar Pradesh,Bareilly,91.7
Uttar Pradesh,Bareilly,81.2
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,105.7
Uttar Pradesh,Bareilly,46.6
Uttar Pradesh,Bareilly,86.8
Uttar Pradesh,Bareilly,90.5
Uttar Pradesh,Bareilly,134.1
Uttar Pradesh,Bareilly,154.2
Uttar Pradesh,Bareilly,28.5
Uttar Pradesh,Bareilly,73.3
Uttar Pradesh,Bareilly,74.4
Uttar Pradesh,Bareilly,148.4
Uttar Pradesh,Bareilly,15.2
Uttar Pradesh,Bareilly,144.6
Uttar Pradesh,Bareilly,105.3
Uttar Pradesh,Bareilly,55.3
Uttar Pradesh,Bareilly,119.3
Uttar Pradesh,Bareilly,63.1
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,85.4
Uttar Pradesh,Bareilly,68.1
Uttar Pradesh,Bareilly,58.2
Uttar Pradesh,Bareilly,44.4
Uttar Pradesh,Bareilly,107.7
Uttar Pradesh,Bareilly,79.3
Uttar Pradesh,Bareilly,58.6
Uttar Pradesh,Bareilly,52.7
Uttar Pradesh,Bareilly,59.3
Uttar Pradesh,Bareilly,53.8
Uttar Pradesh,Bareilly,61.7
Uttar Pradesh,Bareilly,112.7
Uttar Pradesh,Bareilly,63.3
Uttar Pradesh,Bareilly,86.9
Uttar Pradesh,Bareilly,62.7
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,89.8
Uttar Pradesh,Bareilly,47.8
Uttar Pradesh,Bareilly,110.0
Uttar Pradesh,Bareilly,154.5
Uttar Pradesh,Bareilly,50.2
Uttar Pradesh,Bareilly,120.7
Uttar Pradesh,Bareilly,61.5
Uttar Pradesh,Bareilly,66.2
Uttar Pradesh,Bareilly,97.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,82.6
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,128.8
Uttar Pradesh,Bareilly,140.1
Uttar Pradesh,Bareilly,95.9
Uttar Pradesh,Bareilly,74.1
Uttar Pradesh,Bareilly,129.9
Uttar Pradesh,Bareilly,59.1
Uttar Pradesh,Bareilly,63.0
Uttar Pradesh,Bareilly,73.8
Uttar Pradesh,Bareilly,42.8
Uttar Pradesh,Bareilly,138.1
Uttar Pradesh,Bareilly,136.7
Uttar Pradesh,Bareilly,37.7
Uttar Pradesh,Bareilly,46.3
Uttar Pradesh,Bareilly,64.3
Uttar Pradesh,Bareilly,134.1
Uttar Pradesh,Bareilly,64.0
Uttar Pradesh,Bareilly,87.1
Uttar Pradesh,Bareilly,32.0
Uttar Pradesh,Bareilly,148.5
Uttar Pradesh,Bareilly,27.4
Uttar Pradesh,Bareilly,61.5
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,135.6
Uttar Pradesh,Bareilly,78.6
Uttar Pradesh,Bareilly,160.0
Uttar Pradesh,Bareilly,35.9
Uttar Pradesh,Bareilly,127.2
Uttar Pradesh,Bareilly,97.7
Uttar Pradesh,Bareilly,44.3
Uttar Pradesh,Bareilly,50.3
Uttar Pradesh,Bareilly,104.7
Uttar Pradesh,Bareilly,78.3
Uttar Pradesh,Bareilly,49.2
Uttar Pradesh,Bareilly,158.7
Uttar Pradesh,Bareilly,82.0
Uttar Pradesh,Bareilly,63.1
Uttar Pradesh,Bareilly,31.3
Uttar Pradesh,Bareilly,56.6
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,80.1
Uttar Pradesh,Bareilly,113.0
Uttar Pradesh,Bareilly,144.6
Uttar Pradesh,Bareilly,61.2
Uttar Pradesh,Bareilly,101.6
Uttar Pradesh,Bareilly,64.4
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,75.1
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,68.5
Uttar Pradesh,Bareilly,60.7
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,46.8
Uttar Pradesh,Bareilly,146.0
Uttar Pradesh,Bareilly,91.2
Uttar Pradesh,Bareilly,46.3
Uttar Pradesh,Bareilly,43.1
Uttar Pradesh,Bareilly,94.9
Uttar Pradesh,Bareilly,83.1
Uttar Pradesh,Bareilly,109.4
Uttar Pradesh,Bareilly,158.5
Uttar Pradesh,Bareilly,128.9
Uttar Pradesh,Bareilly,127.9
Uttar Pradesh,Bareilly,73.7
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,100.1
Uttar Pradesh,Bareilly,53.0
Uttar Pradesh,Bareilly,152.1
Uttar Pradesh,Bareilly,144.1
Uttar Pradesh,Bareilly,83.7
Uttar Pradesh,Bareilly,56.4
Uttar Pradesh,Bareilly,37.1
Uttar Pradesh,Bareilly,150.7
Uttar Pradesh,Bareilly,85.7
Uttar Pradesh,Bareilly,46.6
Uttar Pradesh,Bareilly,74.2
Uttar Pradesh,Bareilly,67.6
Uttar Pradesh,Bareilly,159.4
Uttar Pradesh,Bareilly,87.7
Uttar Pradesh,Bareilly,80.7
Uttar Pradesh,Bareilly,18.4
Uttar Pradesh,Bareilly,100.8
Uttar Pradesh,Bareilly,81.9
Uttar Pradesh,Bareilly,103.8
Uttar Pradesh,Bareilly,82.4
Uttar Pradesh,Bareilly,64.4
Uttar Pradesh,Bareilly,82.2
Uttar Pradesh,Bareilly,45.2
Uttar Pradesh,Bareilly,86.9
Uttar Pradesh,Bareilly,138.1
Uttar Pradesh,Bareilly,119.7
Uttar Pradesh,Bareilly,66.9
Uttar Pradesh,Bareilly,70.6
Uttar Pradesh,Bareilly,106.3
Uttar Pradesh,Bareilly,96.8
Uttar Pradesh,Bareilly,80.0
Uttar Pradesh,Bareilly,54.9
Uttar Pradesh,Bareilly,40.0
Uttar Pradesh,Bareilly,39.4
Uttar Pradesh,Bareilly,72.7
Uttar Pradesh,Bareilly,95.2
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,112.9
Uttar Pradesh,Bareilly,32.0
Uttar Pradesh,Bareilly,49.2
Uttar Pradesh,Bareilly,68.6
Uttar Pradesh,Bareilly,97.3
Uttar Pradesh,Bareilly,147.8
Uttar Pradesh,Bareilly,59.1
Uttar Pradesh,Bareilly,128.6
Uttar Pradesh,Bareilly,61.9
Uttar Pradesh,Bareilly,139.8
Uttar Pradesh,Bareilly,76.8
Uttar Pradesh,Bareilly,13.1
Uttar Pradesh,Bareilly,47.9
Uttar Pradesh,Bareilly,80.4
Uttar Pradesh,Bareilly,70.6
Uttar Pradesh,Bareilly,34.3
Uttar Pradesh,Bareilly,20.5
Uttar Pradesh,Bareilly,116.0
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,102.7
Uttar Pradesh,Bareilly,30.6
Uttar Pradesh,Bareilly,165.3
Uttar Pradesh,Bareilly,10.0
Uttar Pradesh,Bareilly,10.0
Gujarat,Rajkot,60.8
Gujarat,Rajkot,125.7
Gujarat,Rajkot,177.9
Gujarat,Rajkot,124.4
Gujarat,Rajkot,86.5
Gujarat,Rajkot,36.3
Gujarat,Rajkot,45.6
Gujarat,Rajkot,50.3
Gujarat,Rajkot,61.7
Gujarat,Rajkot,68.6
Gujarat,Rajkot,89.0
Gujarat,Rajkot,53.7
Gujarat,Rajkot,87.2
Gujarat,Rajkot,97.0
Gujarat,Rajkot,30.6
Gujarat,Rajkot,23.7
Gujarat,Rajkot,129.4
Gujarat,Rajkot,85.6
Gujarat,Rajkot,73.2
Gujarat,Rajkot,15.9
Gujarat,Rajkot,114.6
Gujarat,Rajkot,79.9
Gujarat,Rajkot,147.3
Gujarat,Rajkot,88.7
Gujarat,Rajkot,68.3
Gujarat,Rajkot,52.2
Gujarat,Rajkot,151.1
Gujarat,Rajkot,124.6
Gujarat,Rajkot,89.9
Gujarat,Rajkot,122.4
Gujarat,Rajkot,95.1
Gujarat,Rajkot,10.0
Gujarat,Rajkot,122.4
Gujarat,Rajkot,111.5
Gujarat,Rajkot,30.8
Gujarat,Rajkot,106.4
Gujarat,Rajkot,42.3
Gujarat,Rajkot,60.8
Gujarat,Rajkot,86.8
Gujarat,Rajkot,84.5
Gujarat,Rajkot,76.3
Gujarat,Rajkot,10.0
Gujarat,Rajkot,82.1
Gujarat,Rajkot,155.3
Gujarat,Rajkot,92.2
Gujarat,Rajkot,71.9
Gujarat,Rajkot,111.1
Gujarat,Rajkot,86.7
Gujarat,Rajkot,61.0
Gujarat,Rajkot,121.2
Gujarat,Rajkot,91.8
Gujarat,Rajkot,98.3
Gujarat,Rajkot,71.0
Gujarat,Rajkot,75.5
Gujarat,Rajkot,115.9
Gujarat,Rajkot,57.2
Gujarat,Rajkot,184.4
Gujarat,Rajkot,53.4
Gujarat,Rajkot,52.6
Gujarat,Rajkot,126.6
Gujarat,Rajkot,79.0
Gujarat,Rajkot,107.0
Gujarat,Rajkot,148.3
Gujarat,Rajkot,98.3
Gujarat,Rajkot,95.1
Gujarat,Rajkot,55.2
Gujarat,Rajkot,41.7
Gujarat,Rajkot,10.8
Gujarat,Rajkot,47.9
Gujarat,Rajkot,58.6
Gujarat,Rajkot,46.5
Gujarat,Rajkot,68.6
Gujarat,Rajkot,58.6
Gujarat,Rajkot,117.9
Gujarat,Rajkot,21.0
Gujarat,Rajkot,124.5
Gujarat,Rajkot,110.7
Gujarat,Rajkot,38.4
Gujarat,Rajkot,22.7
Gujarat,Rajkot,105.2
Gujarat,Rajkot,105.1
Gujarat,Rajkot,44.3
Gujarat,Rajkot,20.4
Gujarat,Rajkot,61.9
Gujarat,Rajkot,10.0
Gujarat,Rajkot,104.6
Gujarat,Rajkot,51.5
Gujarat,Rajkot,88.9
Gujarat,Rajkot,160.7
Gujarat,Rajkot,62.3
Gujarat,Rajkot,110.5
Gujarat,Rajkot,68.5
Gujarat,Rajkot,60.1
Gujarat,Rajkot,148.7
Gujarat,Rajkot,55.0
Gujarat,Rajkot,104.6
Gujarat,Rajkot,94.2
Gujarat,Rajkot,98.8
Gujarat,Rajkot,108.2
Gujarat,Rajkot,103.3
Gujarat,Rajkot,54.6
Gujarat,Rajkot,60.6
Gujarat,Rajkot,92.4
Gujarat,Rajkot,10.0
Gujarat,Rajkot,96.5
Gujarat,Rajkot,54.1
Gujarat,Rajkot,127.0
Gujarat,Rajkot,10.0
Gujarat,Rajkot,100.9
Gujarat,Rajkot,92.2
Gujarat,Rajkot,87.0
Gujarat,Rajkot,139.4
Gujarat,Rajkot,80.7
Gujarat,Rajkot,91.4
Gujarat,Rajkot,25.1
Gujarat,Rajkot,85.8
Gujarat,Rajkot,68.5
Gujarat,Rajkot,67.8
Gujarat,Rajkot,10.0
Gujarat,Rajkot,157.8
Gujarat,Rajkot,37.0
Gujarat,Rajkot,66.8
Gujarat,Rajkot,13.1
Gujarat,Rajkot,14.8
Gujarat,Rajkot,15.6
Gujarat,Rajkot,149.7
Gujarat,Rajkot,10.0
Gujarat,Rajkot,54.2
Gujarat,Rajkot,62.0
Gujarat,Rajkot,46.8
Gujarat,Rajkot,40.9
Gujarat,Rajkot,60.7
Gujarat,Rajkot,24.3
Gujarat,Rajkot,121.9
Gujarat,Rajkot,150.1
Gujarat,Rajkot,136.3
Gujarat,Rajkot,10.0
Gujarat,Rajkot,10.0
Gujarat,Rajkot,10.0
Gujarat,Rajkot,104.2
Gujarat,Rajkot,56.5
Gujarat,Rajkot,187.9
Gujarat,Rajkot,81.1
Gujarat,Rajkot,128.1
Gujarat,Rajkot,128.8
Gujarat,Rajkot,35.0
Gujarat,Rajkot,42.2
Gujarat,Rajkot,149.5
Gujarat,Rajkot,10.0
Gujarat,Rajkot,72.8
Gujarat,Rajkot,111.4
Gujarat,Rajkot,101.4
Gujarat,Rajkot,62.1
Gujarat,Rajkot,60.3
Gujarat,Rajkot,23.3
Gujarat,Rajkot,38.6
Gujarat,Rajkot,153.4
Gujarat,Rajkot,89.2
Gujarat,Rajkot,52.4
Gujarat,Rajkot,107.8
Gujarat,Rajkot,59.3
Gujarat,Rajkot,30.8
Gujarat,Rajkot,53.8
Gujarat,Rajkot,16.3
Gujarat,Rajkot,151.8
Gujarat,Rajkot,108.2
Gujarat,Rajkot,107.9
Gujarat,Rajkot,55.7
Gujarat,Rajkot,77.3
Gujarat,Rajkot,57.6
Gujarat,Rajkot,16.4
Gujarat,Rajkot,120.6
Gujarat,Rajkot,115.8
Gujarat,Rajkot,97.9
Gujarat,Rajkot,81.2
Gujarat,Rajkot,40.1
Gujarat,Rajkot,95.0
Gujarat,Rajkot,36.2
Gujarat,Rajkot,42.4
Gujarat,Rajkot,36.5
Gujarat,Rajkot,50.6
Gujarat,Rajkot,46.2
Gujarat,Rajkot,112.8
Gujarat,Rajkot,34.4
Gujarat,Rajkot,79.4
Gujarat,Rajkot,107.3
Gujarat,Rajkot,134.6
Gujarat,Rajkot,97.2
Gujarat,Rajkot,10.0
Gujarat,Rajkot,69.7
Gujarat,Rajkot,112.1
Gujarat,Rajkot,35.7
Gujarat,Rajkot,139.8
Gujarat,Rajkot,138.8
Gujarat,Rajkot,102.6
Gujarat,Rajkot,123.0
Gujarat,Rajkot,134.4
Gujarat,Rajkot,82.8
Gujarat,Rajkot,119.5
Gujarat,Rajkot,28.1
Gujarat,Anand,112.6
Gujarat,Anand,97.8
Gujarat,Anand,192.2
Gujarat,Anand,62.6
Gujarat,Anand,137.4
Gujarat,Anand,122.8
Gujarat,Anand,75.2
Gujarat,Anand,10.0
Gujarat,Anand,62.0
Gujarat,Anand,75.0
Gujarat,Anand,123.0
Gujarat,Anand,92.6
Gujarat,Anand,81.5
Gujarat,Anand,117.1
Gujarat,Anand,114.8
Gujarat,Anand,123.6
Gujarat,Anand,41.7
Gujarat,Anand,123.7
Gujarat,Anand,138.6
Gujarat,Anand,200.2
Gujarat,Anand,102.3
Gujarat,Anand,129.1
Gujarat,Anand,100.7
Gujarat,Anand,108.5
Gujarat,Anand,129.1
Gujarat,Anand,10.0
Gujarat,Anand,93.2
Gujarat,Anand,94.7
Gujarat,Anand,52.7
Gujarat,Anand,10.9
Gujarat,Anand,59.1
Gujarat,Anand,94.2
Gujarat,Anand,70.5
Gujarat,Anand,92.8
Gujarat,Anand,38.1
Gujarat,Anand,86.9
Gujarat,Anand,95.4
Gujarat,Anand,23.2
Gujarat,Anand,18.4
Gujarat,Anand,116.0
Gujarat,Anand,86.0
Gujarat,Anand,34.2
Gujarat,Anand,61.4
Gujarat,Anand,101.3
Gujarat,Anand,38.6
Gujarat,Anand,149.5
Gujarat,Anand,105.2
Gujarat,Anand,117.3
Gujarat,Anand,87.7
Gujarat,Anand,107.4
Gujarat,Anand,175.2
